200,0.3141
200.5,0.31
201,0.3067
201.5,0.3037
202,0.3007
202.5,0.2981
203,0.2958
203.5,0.2931
204,0.2908
204.5,0.2881
205,0.2851
205.5,0.2826
206,0.2796
206.5,0.2769
207,0.2741
207.5,0.2712
208,0.2676
208.5,0.2646
209,0.2615
209.5,0.2584
210,0.2553
210.5,0.2515
211,0.2473
211.5,0.2437
212,0.2405
212.5,0.2368
213,0.2337
213.5,0.2293
214,0.2256
214.5,0.2216
215,0.218
215.5,0.2145
216,0.2103
216.5,0.2062
217,0.2024
217.5,0.1985
218,0.1944
218.5,0.1908
219,0.1871
219.5,0.1835
220,0.18
220.5,0.1764
221,0.1728
221.5,0.1697
222,0.167
222.5,0.1636
223,0.1608
223.5,0.1575
224,0.1546
224.5,0.152
225,0.1495
225.5,0.147
226,0.1443
226.5,0.142
227,0.1399
227.5,0.1383
228,0.1353
228.5,0.1329
229,0.1316
229.5,0.1304
230,0.1295
230.5,0.1273
231,0.1262
231.5,0.1237
232,0.123
232.5,0.1211
233,0.1195
233.5,0.1179
234,0.1165
234.5,0.1152
235,0.1142
235.5,0.113
236,0.1118
236.5,0.1109
237,0.1099
237.5,0.1089
238,0.1078
238.5,0.1069
239,0.106
239.5,0.1051
240,0.1041
240.5,0.1034
241,0.1024
241.5,0.1017
242,0.101
242.5,0.1001
243,0.0997
243.5,0.0994
244,0.0988
244.5,0.0984
245,0.0971
245.5,0.0963
246,0.0959
246.5,0.0952
247,0.0943
247.5,0.094
248,0.0939
248.5,0.0935
249,0.0931
249.5,0.0926
250,0.0922
250.5,0.0917
251,0.0911
251.5,0.0904
252,0.0899
252.5,0.0894
253,0.0892
253.5,0.0889
254,0.0884
254.5,0.0879
255,0.0871
255.5,0.0867
256,0.0862
256.5,0.0858
257,0.0852
257.5,0.0848
258,0.0846
258.5,0.0841
259,0.0836
259.5,0.0831
260,0.0827
260.5,0.0823
261,0.0821
261.5,0.0819
262,0.0816
262.5,0.0811
263,0.0805
263.5,0.08
264,0.0793
264.5,0.0789
265,0.0784
265.5,0.0782
266,0.0775
266.5,0.0766
267,0.0763
267.5,0.076
268,0.0758
268.5,0.0752
269,0.0747
269.5,0.0746
270,0.0737
270.5,0.0736
271,0.0728
271.5,0.0724
272,0.0719
272.5,0.0716
273,0.0714
273.5,0.071
274,0.0705
274.5,0.0698
275,0.0694
275.5,0.0691
276,0.0686
276.5,0.0679
277,0.0673
277.5,0.067
278,0.0665
278.5,0.0664
279,0.0658
279.5,0.0656
280,0.0651
280.5,0.0647
281,0.0643
281.5,0.0634
282,0.0631
282.5,0.0629
283,0.0624
283.5,0.0621
284,0.0618
284.5,0.0612
285,0.0605
285.5,0.0604
286,0.0599
286.5,0.0595
287,0.0591
287.5,0.0587
288,0.0583
288.5,0.058
289,0.0573
289.5,0.057
290,0.0562
290.5,0.0558
291,0.0556
291.5,0.0552
292,0.0549
292.5,0.0545
293,0.0541
293.5,0.0536
294,0.0531
294.5,0.0527
295,0.0521
295.5,0.0519
296,0.0516
296.5,0.0513
297,0.0507
297.5,0.0504
298,0.05
298.5,0.0498
299,0.0494
299.5,0.049
300,0.0487
300.5,0.0482
301,0.0479
301.5,0.0475
302,0.047
302.5,0.0468
303,0.0466
303.5,0.0463
304,0.046
304.5,0.0455
305,0.0453
305.5,0.0449
306,0.0446
306.5,0.044
307,0.0438
307.5,0.0434
308,0.0432
308.5,0.0427
309,0.0423
309.5,0.0422
310,0.0417
310.5,0.0416
311,0.041
311.5,0.0409
312,0.0406
312.5,0.0405
313,0.0396
313.5,0.0394
314,0.039
314.5,0.0386
315,0.0385
315.5,0.0383
316,0.0382
316.5,0.0377
317,0.0377
317.5,0.0372
318,0.0366
318.5,0.0365
319,0.0361
319.5,0.036
320,0.0357
320.5,0.0357
321,0.0352
321.5,0.0348
322,0.0346
322.5,0.0343
323,0.0343
323.5,0.0337
324,0.0335
324.5,0.0332
325,0.033
325.5,0.0326
326,0.0324
326.5,0.0322
327,0.032
327.5,0.0316
328,0.0318
328.5,0.0311
329,0.0312
329.5,0.0307
330,0.0303
330.5,0.0301
331,0.03
331.5,0.03
332,0.0297
332.5,0.0291
333,0.0288
333.5,0.029
334,0.0282
334.5,0.0281
335,0.028
335.5,0.0281
336,0.0278
336.5,0.0272
337,0.027
337.5,0.0266
338,0.0267
338.5,0.0264
339,0.0264
339.5,0.0258
340,0.0263
340.5,0.0258
341,0.0254
341.5,0.0254
342,0.0247
342.5,0.0255
343,0.0247
343.5,0.0245
344,0.0244
344.5,0.0242
345,0.0239
345.5,0.0238
346,0.0235
346.5,0.0238
347,0.0235
347.5,0.0227
348,0.0225
348.5,0.022
349,0.022
349.5,0.0225
350,0.0214
350.5,0.0223
351,0.021
351.5,0.0211
352,0.0208
352.5,0.0208
353,0.0206
353.5,0.0211
354,0.0201
354.5,0.0202
355,0.0198
355.5,0.0195
356,0.0196
356.5,0.0197
357,0.019
357.5,0.019
358,0.019
358.5,0.0187
359,0.0183
