200,0.2425
200.5,0.2384
201,0.2348
201.5,0.2313
202,0.2283
202.5,0.2251
203,0.2224
203.5,0.2197
204,0.2171
204.5,0.2139
205,0.2109
205.5,0.2083
206,0.2054
206.5,0.2024
207,0.1997
207.5,0.1969
208,0.1934
208.5,0.1906
209,0.1876
209.5,0.1846
210,0.1814
210.5,0.1782
211,0.1743
211.5,0.1708
212,0.1679
212.5,0.1643
213,0.1611
213.5,0.1572
214,0.154
214.5,0.15
215,0.147
215.5,0.1438
216,0.1398
216.5,0.1359
217,0.1325
217.5,0.1288
218,0.1249
218.5,0.1216
219,0.1183
219.5,0.1145
220,0.1112
220.5,0.1076
221,0.1047
221.5,0.1014
222,0.0988
222.5,0.0956
223,0.0927
223.5,0.0898
224,0.0875
224.5,0.085
225,0.0827
225.5,0.0806
226,0.0782
226.5,0.0763
227,0.0745
227.5,0.0733
228,0.0709
228.5,0.069
229,0.0682
229.5,0.067
230,0.0664
230.5,0.0648
231,0.0639
231.5,0.0624
232,0.062
232.5,0.0608
233,0.0598
233.5,0.0588
234,0.0581
234.5,0.0573
235,0.0568
235.5,0.0563
236,0.0556
236.5,0.0551
237,0.0546
237.5,0.0543
238,0.0538
238.5,0.0532
239,0.0529
239.5,0.0525
240,0.0521
240.5,0.0518
241,0.0517
241.5,0.0514
242,0.0512
242.5,0.0506
243,0.0505
243.5,0.0507
244,0.0503
244.5,0.0503
245,0.0498
245.5,0.0496
246,0.0493
246.5,0.0494
247,0.049
247.5,0.0488
248,0.0489
248.5,0.0489
249,0.0487
249.5,0.0485
250,0.0485
250.5,0.0482
251,0.048
251.5,0.048
252,0.0476
252.5,0.0475
253,0.0474
253.5,0.0472
254,0.0469
254.5,0.0466
255,0.0465
255.5,0.0463
256,0.0459
256.5,0.0459
257,0.0457
257.5,0.0454
258,0.0451
258.5,0.0448
259,0.0447
259.5,0.0444
260,0.0442
260.5,0.0439
261,0.0437
261.5,0.0435
262,0.0434
262.5,0.043
263,0.0426
263.5,0.0423
264,0.042
264.5,0.0416
265,0.0413
265.5,0.0409
266,0.0404
266.5,0.0402
267,0.0398
267.5,0.0396
268,0.0391
268.5,0.0387
269,0.0386
269.5,0.0382
270,0.0377
270.5,0.0373
271,0.037
271.5,0.0366
272,0.0362
272.5,0.036
273,0.0357
273.5,0.0353
274,0.0349
274.5,0.0344
275,0.0342
275.5,0.0337
276,0.0333
276.5,0.0329
277,0.0326
277.5,0.0324
278,0.0319
278.5,0.0316
279,0.0314
279.5,0.0309
280,0.0307
280.5,0.0304
281,0.0301
281.5,0.0297
282,0.0294
282.5,0.0293
283,0.029
283.5,0.0289
284,0.0287
284.5,0.0283
285,0.0283
285.5,0.0282
286,0.0282
286.5,0.028
287,0.028
287.5,0.0276
288,0.0277
288.5,0.0276
289,0.0274
289.5,0.0273
290,0.0271
290.5,0.0271
291,0.0268
291.5,0.0267
292,0.0267
292.5,0.0265
293,0.0264
293.5,0.0263
294,0.026
294.5,0.026
295,0.0257
295.5,0.0257
296,0.0255
296.5,0.0255
297,0.0251
297.5,0.0251
298,0.0249
298.5,0.0248
299,0.0245
299.5,0.0244
300,0.0242
300.5,0.024
301,0.0238
301.5,0.0237
302,0.0235
302.5,0.0234
303,0.0233
303.5,0.023
304,0.0228
304.5,0.0226
305,0.0224
305.5,0.0223
306,0.0222
306.5,0.0219
307,0.022
307.5,0.0218
308,0.0216
308.5,0.0214
309,0.0211
309.5,0.0211
310,0.0207
310.5,0.0207
311,0.0205
311.5,0.0206
312,0.0202
312.5,0.0203
313,0.0199
313.5,0.0199
314,0.0196
314.5,0.0196
315,0.0196
315.5,0.0194
316,0.0194
316.5,0.0191
317,0.0192
317.5,0.019
318,0.0187
318.5,0.0186
319,0.0183
319.5,0.0183
320,0.0183
320.5,0.0182
321,0.018
321.5,0.0179
322,0.0177
322.5,0.0177
323,0.0178
323.5,0.0173
324,0.0173
324.5,0.017
325,0.017
325.5,0.0168
326,0.0166
326.5,0.0166
327,0.0165
327.5,0.0163
328,0.0164
328.5,0.016
329,0.0164
329.5,0.0161
330,0.0157
330.5,0.0158
331,0.0156
331.5,0.0159
332,0.0157
332.5,0.0156
333,0.0151
333.5,0.0153
334,0.0148
334.5,0.0148
335,0.0147
335.5,0.0149
336,0.0148
336.5,0.0145
337,0.0142
337.5,0.0141
338,0.014
338.5,0.0141
339,0.0141
339.5,0.0136
340,0.014
340.5,0.0135
341,0.0135
341.5,0.0136
342,0.0132
342.5,0.0133
343,0.0129
343.5,0.0131
344,0.0129
344.5,0.0132
345,0.0129
345.5,0.0129
346,0.0127
346.5,0.013
347,0.0126
347.5,0.0122
348,0.0121
348.5,0.0118
349,0.0118
349.5,0.012
350,0.0114
350.5,0.012
351,0.0113
351.5,0.0111
352,0.0111
352.5,0.0112
353,0.0109
353.5,0.0116
354,0.0107
354.5,0.0108
355,0.0107
355.5,0.0103
356,0.0104
356.5,0.0105
357,0.0102
357.5,0.01
358,0.01
358.5,0.0099
359,0.0097
359.5,0.0098
360,0.0096
360.5,0.0095
361,0.0095
361.5,0.0093
362,0.0091
362.5,0.0089
363,0.0089
363.5,0.0089
364,0.0087
364.5,0.0088
365,0.0086
365.5,0.009
366,0.0084
366.5,0.0084
367,0.0082
367.5,0.0084
368,0.0084
368.5,0.008
369,0.0081
369.5,0.0077
370,0.0084
370.5,0.0081
371,0.0082
371.5,0.0076
372,0.0082
372.5,0.0075
373,0.0075
373.5,0.0078
374,0.0072
374.5,0.0072
375,0.0073
375.5,0.0069
376,0.0069
376.5,0.007
377,0.0069
377.5,0.0069
378,0.0068
378.5,0.0066
379,0.0067
379.5,0.0063
380,0.0065
380.5,0.0065
381,0.0066
381.5,0.0062
382,0.0062
382.5,0.0056
383,0.0061
383.5,0.006
384,0.0055
384.5,0.0059
385,0.0057
385.5,0.0063
386,0.006
386.5,0.0056
387,0.0055
387.5,0.0053
388,0.0054
388.5,0.0056
389,0.0052
389.5,0.0053
390,0.005
390.5,0.0047
391,0.005
391.5,0.0053
392,0.005
392.5,0.005
393,0.005
393.5,0.0047
394,0.0048
394.5,0.0047
395,0.0047
395.5,0.0047
396,0.0044
396.5,0.0044
397,0.0046
397.5,0.0044
398,0.0045
398.5,0.0045
399,0.0045
399.5,0.0039
400,0.0039
400.5,0.0042
401,0.004
401.5,0.0042
402,0.004
402.5,0.0039
403,0.0037
403.5,0.0041
404,0.0039
404.5,0.004
405,0.0042
405.5,0.0037
406,0.0037
406.5,0.0038
407,0.0034
407.5,0.0032
408,0.0039
408.5,0.0036
409,0.0033
409.5,0.0031
410,0.0035
410.5,0.0034
411,0.0035
411.5,0.0034
412,0.0031
412.5,0.0029
413,0.0034
413.5,0.0031
414,0.0029
414.5,0.0031
415,0.0028
415.5,0.0027
416,0.0029
416.5,0.0029
417,0.003
417.5,0.0028
418,0.0029
418.5,0.0029
419,0.0027
419.5,0.0029
420,0.0027
420.5,0.0027
421,0.0026
421.5,0.0025
422,0.0026
422.5,0.0025
423,0.0025
423.5,0.0024
424,0.0023
424.5,0.0023
425,0.0022
425.5,0.0023
426,0.0024
426.5,0.0024
427,0.0023
427.5,0.0021
428,0.0021
428.5,0.0022
429,0.002
429.5,0.0018
430,0.0019
430.5,0.0021
431,0.0022
431.5,0.0021
432,0.002
432.5,0.0019
433,0.0018
433.5,0.0023
434,0.0017
434.5,0.0017
435,0.0017
435.5,0.0017
436,0.0016
436.5,0.0014
437,0.0016
437.5,0.0017
438,0.0016
438.5,0.0015
439,0.0017
439.5,0.0016
440,0.0015
440.5,0.0015
