200,0.2386
200.5,0.2353
201,0.2324
201.5,0.2298
202,0.2274
202.5,0.225
203,0.2229
203.5,0.2207
204,0.2185
204.5,0.2159
205,0.2132
205.5,0.2109
206,0.2083
206.5,0.2058
207,0.2033
207.5,0.2007
208,0.1975
208.5,0.1948
209,0.1921
209.5,0.1895
210,0.1868
210.5,0.1833
211,0.1797
211.5,0.1765
212,0.1735
212.5,0.1701
213,0.1675
213.5,0.1635
214,0.1605
214.5,0.1568
215,0.1539
215.5,0.1507
216,0.1467
216.5,0.1432
217,0.1397
217.5,0.1362
218,0.1326
218.5,0.1294
219,0.1262
219.5,0.1227
220,0.1195
220.5,0.1161
221,0.1129
221.5,0.1099
222,0.1074
222.5,0.1042
223,0.1018
223.5,0.0989
224,0.0964
224.5,0.094
225,0.0918
225.5,0.0896
226,0.0873
226.5,0.0855
227,0.0838
227.5,0.0826
228,0.0802
228.5,0.0785
229,0.0775
229.5,0.0767
230,0.0762
230.5,0.0746
231,0.074
231.5,0.0722
232,0.0719
232.5,0.0707
233,0.0697
233.5,0.0687
234,0.068
234.5,0.0673
235,0.0667
235.5,0.0661
236,0.0655
236.5,0.065
237,0.0646
237.5,0.0639
238,0.0635
238.5,0.0631
239,0.0626
239.5,0.0621
240,0.0619
240.5,0.0615
241,0.0613
241.5,0.0611
242,0.0608
242.5,0.0603
243,0.0603
243.5,0.0603
244,0.0601
244.5,0.0598
245,0.0594
245.5,0.0592
246,0.059
246.5,0.0588
247,0.0584
247.5,0.0584
248,0.0585
248.5,0.0585
249,0.0583
249.5,0.0582
250,0.058
250.5,0.0578
251,0.0574
251.5,0.0572
252,0.0569
252.5,0.0568
253,0.0566
253.5,0.0565
254,0.0563
254.5,0.056
255,0.0558
255.5,0.0555
256,0.0551
256.5,0.0549
257,0.0547
257.5,0.0544
258,0.0542
258.5,0.0538
259,0.0534
259.5,0.0532
260,0.053
260.5,0.0526
261,0.0526
261.5,0.0524
262,0.0523
262.5,0.0517
263,0.0512
263.5,0.0509
264,0.0504
264.5,0.0503
265,0.0497
265.5,0.0492
266,0.0489
266.5,0.0484
267,0.0478
267.5,0.0477
268,0.0473
268.5,0.0469
269,0.0466
269.5,0.0462
270,0.0456
270.5,0.0453
271,0.0448
271.5,0.0443
272,0.0439
272.5,0.0437
273,0.0434
273.5,0.043
274,0.0425
274.5,0.042
275,0.0416
275.5,0.0411
276,0.0406
276.5,0.0403
277,0.0398
277.5,0.0397
278,0.0392
278.5,0.0389
279,0.0387
279.5,0.0382
280,0.0378
280.5,0.0375
281,0.0373
281.5,0.0369
282,0.0365
282.5,0.0364
283,0.0361
283.5,0.0359
284,0.0357
284.5,0.0355
285,0.0352
285.5,0.0351
286,0.035
286.5,0.0348
287,0.0347
287.5,0.0345
288,0.0343
288.5,0.0343
289,0.0341
289.5,0.0338
290,0.0336
290.5,0.0336
291,0.0333
291.5,0.0332
292,0.0331
292.5,0.033
293,0.0327
293.5,0.0326
294,0.0323
294.5,0.0321
295,0.0319
295.5,0.0318
296,0.0317
296.5,0.0316
297,0.0312
297.5,0.031
298,0.0308
298.5,0.0308
299,0.0305
299.5,0.0303
300,0.0301
300.5,0.0298
301,0.0297
301.5,0.0295
302,0.029
302.5,0.0291
303,0.0289
