200,0.3125
200.5,0.3084
201,0.3045
201.5,0.3012
202,0.2981
202.5,0.2955
203,0.2931
203.5,0.2906
204,0.2883
204.5,0.2857
205,0.2832
205.5,0.2809
206,0.2786
206.5,0.2762
207,0.274
207.5,0.2718
208,0.2691
208.5,0.2667
209,0.2646
209.5,0.2626
210,0.26
210.5,0.2576
211,0.2548
211.5,0.2522
212,0.2502
212.5,0.248
213,0.2455
213.5,0.2429
214,0.2406
214.5,0.238
215,0.2359
215.5,0.2338
216,0.231
216.5,0.2287
217,0.2266
217.5,0.2241
218,0.2215
218.5,0.2193
219,0.2174
219.5,0.215
220,0.2131
220.5,0.2106
221,0.2087
221.5,0.2065
222,0.2049
222.5,0.2026
223,0.2008
223.5,0.1988
224,0.1971
224.5,0.1953
225,0.1935
225.5,0.1919
226,0.19
226.5,0.1886
227,0.1869
227.5,0.1858
228,0.1835
228.5,0.1816
229,0.1806
229.5,0.1796
230,0.179
230.5,0.1771
231,0.1755
231.5,0.1739
232,0.1734
232.5,0.1716
233,0.1701
233.5,0.1686
234,0.1672
234.5,0.1661
235,0.1649
235.5,0.1637
236,0.1624
236.5,0.1614
237,0.1603
237.5,0.1591
238,0.158
238.5,0.1568
239,0.1556
239.5,0.1547
240,0.1535
240.5,0.1525
241,0.1517
241.5,0.1506
242,0.1497
242.5,0.1485
243,0.1478
243.5,0.1474
244,0.1465
244.5,0.1457
245,0.1445
245.5,0.1435
246,0.1429
246.5,0.1419
247,0.1409
247.5,0.1404
248,0.14
248.5,0.1396
249,0.1389
249.5,0.1382
250,0.1376
250.5,0.1369
251,0.1361
251.5,0.1354
252,0.1345
252.5,0.1337
253,0.1335
253.5,0.1328
254,0.1324
254.5,0.1316
255,0.1309
255.5,0.1302
256,0.1295
256.5,0.129
257,0.1284
257.5,0.1277
258,0.127
258.5,0.1263
259,0.1258
259.5,0.1251
260,0.1246
260.5,0.1239
261,0.1236
261.5,0.1231
262,0.1227
262.5,0.122
263,0.1211
263.5,0.1205
264,0.1197
264.5,0.1192
265,0.1185
265.5,0.1177
266,0.1171
266.5,0.1164
267,0.1156
267.5,0.1151
268,0.1145
268.5,0.1138
269,0.1133
269.5,0.1126
270,0.1116
270.5,0.1113
271,0.1105
271.5,0.1098
272,0.1091
272.5,0.1087
273,0.1081
273.5,0.1076
274,0.1068
274.5,0.1061
275,0.1055
275.5,0.1049
276,0.1041
276.5,0.1035
277,0.1028
277.5,0.1023
278,0.1016
278.5,0.1011
279,0.1006
279.5,0.0999
280,0.0993
280.5,0.0988
281,0.0982
281.5,0.0974
282,0.0966
282.5,0.0962
283,0.0955
283.5,0.0951
284,0.0945
284.5,0.0939
285,0.0931
285.5,0.0926
286,0.092
286.5,0.0914
287,0.0909
287.5,0.0903
288,0.0896
288.5,0.0892
289,0.0885
289.5,0.0878
290,0.0871
290.5,0.0865
291,0.0858
291.5,0.0851
292,0.0849
292.5,0.0844
293,0.0837
293.5,0.0832
294,0.0825
294.5,0.0819
295,0.0812
295.5,0.0809
296,0.0804
296.5,0.0799
297,0.0792
297.5,0.0787
298,0.0782
298.5,0.0777
299,0.0771
299.5,0.0767
300,0.0758
300.5,0.0755
301,0.0749
301.5,0.0744
302,0.0738
302.5,0.0734
303,0.073
303.5,0.0725
304,0.0721
304.5,0.0714
305,0.0709
305.5,0.0703
306,0.0698
306.5,0.0692
307,0.0689
307.5,0.0684
308,0.068
308.5,0.0675
309,0.0668
309.5,0.0665
310,0.0659
310.5,0.0656
311,0.0649
311.5,0.0647
312,0.0642
312.5,0.0639
313,0.0632
313.5,0.0628
314,0.0623
314.5,0.0619
315,0.0616
315.5,0.0612
316,0.0608
316.5,0.0603
317,0.0601
317.5,0.0596
318,0.059
318.5,0.0586
319,0.0582
319.5,0.0577
320,0.0574
320.5,0.0572
321,0.0567
321.5,0.0563
322,0.0557
322.5,0.0556
323,0.0553
323.5,0.0545
324,0.0541
324.5,0.0536
325,0.0534
325.5,0.053
326,0.0525
326.5,0.0523
327,0.0518
327.5,0.0516
328,0.0512
328.5,0.0506
329,0.0503
329.5,0.0502
330,0.0495
330.5,0.049
331,0.0489
331.5,0.0487
332,0.0487
332.5,0.048
333,0.0474
333.5,0.0473
334,0.0464
334.5,0.0461
335,0.046
335.5,0.0458
336,0.0454
336.5,0.0447
337,0.0443
337.5,0.0443
338,0.044
338.5,0.0435
339,0.0433
339.5,0.0427
340,0.043
340.5,0.0423
341,0.042
341.5,0.0417
342,0.0412
342.5,0.0415
343,0.0407
343.5,0.0408
344,0.04
344.5,0.04
345,0.0395
345.5,0.0396
346,0.0389
346.5,0.039
347,0.0387
347.5,0.0379
348,0.0375
348.5,0.0366
349,0.0371
349.5,0.037
350,0.0361
350.5,0.0368
351,0.0354
351.5,0.035
352,0.0349
352.5,0.0349
353,0.0344
353.5,0.0346
354,0.0336
354.5,0.0336
355,0.0332
355.5,0.033
356,0.0328
356.5,0.0325
357,0.0323
357.5,0.0317
358,0.0316
358.5,0.0314
359,0.0308
359.5,0.0308
360,0.0303
360.5,0.0301
361,0.0299
361.5,0.0296
362,0.0293
362.5,0.0289
363,0.0287
363.5,0.0286
364,0.0284
364.5,0.0283
365,0.028
365.5,0.0278
366,0.0273
366.5,0.0271
367,0.0268
367.5,0.0265
368,0.0265
368.5,0.0262
369,0.026
369.5,0.0254
370,0.0256
370.5,0.0254
371,0.0254
371.5,0.0245
372,0.0252
372.5,0.0243
373,0.0238
373.5,0.0242
374,0.0235
374.5,0.0232
375,0.0232
375.5,0.0224
376,0.0224
376.5,0.0225
377,0.0221
377.5,0.0222
378,0.0218
378.5,0.0216
379,0.0214
379.5,0.021
380,0.021
380.5,0.0206
381,0.0206
381.5,0.0203
382,0.0198
382.5,0.0196
383,0.0198
383.5,0.0193
384,0.0189
384.5,0.019
385,0.0188
385.5,0.0192
