200,0.2934
200.5,0.2896
201,0.286
201.5,0.2827
202,0.2797
202.5,0.277
203,0.2745
203.5,0.2718
204,0.2692
204.5,0.2665
205,0.2638
205.5,0.2611
206,0.2583
206.5,0.2556
207,0.2528
207.5,0.2497
208,0.2465
208.5,0.2435
209,0.2407
209.5,0.2375
210,0.2346
210.5,0.2309
211,0.227
211.5,0.2235
212,0.2206
212.5,0.2172
213,0.2135
213.5,0.2097
214,0.2061
214.5,0.2026
215,0.199
215.5,0.1956
216,0.1915
216.5,0.1879
217,0.1842
217.5,0.1804
218,0.1764
218.5,0.1732
219,0.1699
219.5,0.1659
220,0.1627
220.5,0.1594
221,0.1561
221.5,0.1528
222,0.1502
222.5,0.1472
223,0.1447
223.5,0.1415
224,0.1389
224.5,0.1363
225,0.1339
225.5,0.1315
226,0.1292
226.5,0.127
227,0.1256
227.5,0.1232
228,0.1205
228.5,0.1185
229,0.1172
229.5,0.1159
230,0.1149
230.5,0.1129
231,0.1118
231.5,0.1103
232,0.109
232.5,0.1076
233,0.1061
233.5,0.1046
234,0.1035
234.5,0.1023
235,0.1013
235.5,0.1002
236,0.0992
236.5,0.0982
237,0.0974
237.5,0.0967
238,0.0957
238.5,0.0947
239,0.0939
239.5,0.093
240,0.0923
240.5,0.0918
241,0.0908
241.5,0.0902
242,0.0895
242.5,0.0886
243,0.0884
243.5,0.0875
244,0.087
244.5,0.0865
245,0.086
245.5,0.0853
246,0.0848
246.5,0.0842
247,0.0834
247.5,0.0831
248,0.0828
248.5,0.0825
249,0.082
249.5,0.0816
250,0.0811
250.5,0.0806
251,0.0802
251.5,0.0797
252,0.0791
252.5,0.0789
253,0.0786
253.5,0.078
254,0.0776
254.5,0.0773
255,0.0768
255.5,0.0764
256,0.076
256.5,0.0754
257,0.0752
257.5,0.0747
258,0.0744
258.5,0.0738
259,0.0733
259.5,0.0731
260,0.0727
260.5,0.0723
261,0.072
261.5,0.0717
262,0.0713
262.5,0.0708
263,0.0704
263.5,0.07
264,0.0695
264.5,0.0692
265,0.0688
265.5,0.0682
266,0.0679
266.5,0.0674
267,0.067
267.5,0.0668
268,0.0663
268.5,0.0658
269,0.0654
269.5,0.065
270,0.0647
270.5,0.0642
271,0.0638
271.5,0.0633
272,0.0629
272.5,0.0626
273,0.0622
273.5,0.0619
274,0.0616
274.5,0.0612
275,0.0607
275.5,0.0602
276,0.0596
276.5,0.0593
277,0.0591
277.5,0.0586
278,0.0582
278.5,0.058
279,0.0573
279.5,0.0572
280,0.0566
280.5,0.0564
281,0.056
281.5,0.0554
282,0.0553
282.5,0.0549
283,0.0546
283.5,0.0542
284,0.0538
284.5,0.0534
285,0.0532
285.5,0.0528
286,0.0523
286.5,0.0517
287,0.0515
287.5,0.0513
288,0.0509
288.5,0.0506
289,0.0502
289.5,0.0496
290,0.0493
