,250,260,270,280,290,300,310,320,330,340,350,360,370,380,390,400,410,420,430,440,450,460,470,480,490,500,510,520,530,540,550,560,570,580,590
300,4.709,6.108,44.105,10.347,19.571,765.678,8.237,1.246,1.255,2.129,0.141,0.957,0.001,0.508,0.148,2.352,0.376,4.70E-20,-1.43E-19,0.001,-7.05E-19,0.001,6.50E-19,8.20E-19,0.001,-3.52E-19,0.292,0.001,-4.57E-20,-2.02E-19,-1.50E-18,1.24E-18,-3.73E-20,0,0
300.5,4.478538,5.407598,43.33508,10.10867,19.40707,781.1051,7.795417,1.643341,1.446629,1.527356,0.8186818,0.3759924,0.2559924,0.5189621,0.08764394,0.6919848,0.2252955,0.04849242,0.05834848,0.09551515,0.04194697,0.05036364,0.05314394,0.03712121,0.03405303,0.07533333,0.08406061,-0.02333333,0.01138636,0.006068182,-0.08866667,-0.0460303,0.007909091,0,0
301,4.598235,5.300811,42.53258,10.14199,17.37087,804.1173,8.296886,2.138045,1.667659,1.121477,1.044985,0.1706667,0.5070455,0.5304924,0.169947,-0.03431061,0.1091364,0.06566667,0.07987879,0.2590379,0.03766667,0.04640909,0.1000909,0.03333333,0.03728788,0.09930303,-0.01548485,-0.008022727,0.02140909,0.02427273,-0.1168788,-0.04133333,0.03163636,0,0
301.5,4.805492,5.890402,40.35425,10.34864,14.02917,827.6688,10.93628,2.459106,1.655795,1.110091,0.8476212,0.2614394,0.6870909,0.4517652,0.2790909,0.129197,0.07261364,0.03322727,0.07622727,0.4401818,0.007704545,0.04989394,0.1053485,-3.03E-05,0.01714394,0.06163636,-0.01769697,0.02625758,0.02740909,0.03910606,-0.07254545,-0.005606061,0.0509697,0,0
302,4.790924,6.464394,38.05488,10.19297,12.03658,834.7492,14.42045,2.835705,1.334667,1.465023,0.7000985,0.5362348,0.6136364,0.2775606,0.4289242,0.4044924,0.08406061,-0.006727273,0.05009091,0.3821515,-0.006848485,0.1076667,0.08435606,0.001643939,0.02160606,0.01540909,0,0.05024242,0.002075758,0.02427273,-0.02522727,0.008007576,0.03163636,0,0
302.5,4.947644,6.625068,35.90805,10.13457,10.86389,804.9367,21.58232,2.869568,1.162008,1.751311,0.5893333,0.5636818,0.5173561,0.09184848,0.5085152,0.5706136,-0.02213636,0.01382576,0.06433333,0.2396591,-0.007575758,0.1537879,0.02937121,0.03081818,0.008045455,-0.01369697,0,0.02945455,-0.01404545,0.006068182,0.02409848,-0.01697727,0.007909091,0,0
303,5.244659,6.395205,33.93918,11.20487,9.970402,743.1574,31.17761,2.829083,1.376265,1.52853,0.8023409,0.5622424,0.3501439,0.103447,0.7489242,0.6336742,0.249553,0.064,0.05125758,0.1167273,0.008522727,0.1153939,0.05809848,0.04965152,0.007598485,0,0,0.007363636,-0.0132803,-0.005393939,0.03190909,-0.03728788,-0.03563636,0,0
303.5,5.665394,6.501371,30.46892,12.85714,8.745023,664.9456,46.05442,2.744394,1.781121,0.921447,1.163636,0.5175455,0.265803,0.1091364,0.95,0.6061667,0.6680152,0.06745455,-0.01206061,0.1495833,0.01893939,0.04312121,0.08963636,0.03081818,0.02965152,0,0,-0.006545455,-0.00594697,0,0.05140909,-0.03962121,0.03218182,0,0
304,5.506614,6.800833,27.21192,14.99311,7.773545,594.953,67.33451,3.114409,2.048121,0.597697,1.633636,0.6135833,0.30475,0.3004848,0.9709015,0.4930758,1.009371,0.02304545,-0.09908333,0.2629242,0.0719697,0.02434091,0.1304924,0.007704545,0.08154545,0,0.006060606,0,-0.02693182,0,0.03190909,-0.01984091,0.1287273,0,0
304.5,5.663098,6.865477,24.77681,17.31193,6.88772,529.8124,97.49123,3.282955,2.059129,0.596053,1.729379,0.5789318,0.6731061,0.6265455,0.6625,0.4686212,0.6478939,-0.007818182,-0.06701515,0.2962045,0.09972727,0.08357576,0.1354697,-0.006848485,0.08506061,-0.01375758,-0.006818182,0,-0.04338636,0,0.007977273,-0.001310606,0.2047273,0,0
305,5.761591,6.758295,23.31919,19.46589,6.649205,462.5896,139.6009,3.504886,2.057447,0.7935227,1.567773,0.5763485,0.9945076,0.9722273,0.4055682,0.5082197,0.1792652,-0.008931818,0.01666667,0.2894242,0.1111136,0.142553,0.1403106,-0.02521212,0.04890909,0.01547727,-0.02727273,0,-0.03399242,0,-0.007090909,0.00369697,0.1282121,0,0
305.5,6.276727,6.376189,20.02212,22.34275,7.011909,385.6707,186.6744,3.392174,2.134902,0.995197,1.386909,0.5644091,0.9645985,1.021038,0.2601818,0.3939545,-0.07812879,0.01970455,0.07507576,0.1616288,0.08096212,0.1330909,0.1497197,0.02612121,0.04540909,0.06190909,-0.04393939,-0.002181818,-0.0167197,0,0,0,0.04813636,0,0
306,5.980076,6.155917,16.90577,25.16323,7.191508,310.0332,263.0477,3.466492,2.398962,1.260689,1.408364,0.7699167,0.5584924,0.8384773,0.3156288,0.3053409,0.1337348,0.05471212,0.04247727,0.1301667,0.08056818,0.05753788,0.1312955,0.08858333,0.07524242,0.09974242,-0.02727273,0.005242424,0.02099242,0,0,0,0.006545455,0,0
