,250,260,270,280,290,300,310,320,330,340,350,360,370,380,390,400,410,420,430,440,450,460,470,480,490,500,510,520,530,540,550,560,570,580,590
300,4.655,5.451,43.946,9.156,13.639,595.811,5.224,2.252,0.312,0.655,0.566,0.125,0.447,0.504,0.578,0.145,-2.26E-18,0,0.688,2.87E-19,1.28E-17,2.14E-19,-4.51E-19,0.577,1.40E-20,7.33E-19,-1.66E-18,0,-7.19E-19,0,0,0,0,0,0
300.5,4.002742,5.700386,44.45851,8.305008,13.74602,607.6964,5.522303,1.799008,0.1551894,0.8372273,0.64675,0.248,0.5914394,0.5094545,0.3460379,0.21425,0.2142955,-0.00230303,0.1108788,-0.009121212,0.2734394,0.03020455,0.04306061,0.3405152,0.02287879,-0.000507576,0.03637879,0,0.05302273,0,0,0,0,0,0.007939394
301,3.908576,5.723523,43.33221,8.677288,12.72574,623.8852,6.617083,1.536932,0.3192727,0.8517652,0.4275152,0.2762879,0.5852652,0.4115455,0.1227348,0.2632045,0.294,0.0975,-0.1129545,-0.0214697,0.2452045,0.02528788,0.03866667,0.2049773,0.03849242,-0.01642424,0.03266667,0,0.05881818,0,0,0,0,0,-0.008931818
301.5,4.27475,5.901841,40.11034,9.511129,11.16011,634.4705,9.635053,1.478038,1.005318,0.8715682,0.128197,0.2440682,0.4617348,0.2226061,0.1410606,0.3023333,0.1907121,-0.09859091,-0.04943182,-0.01609091,0.07479545,-0.001416667,-0.01027273,0.1754848,0.06947727,-0.02420455,0.006681818,0,0.02665909,0,-0.008,0,0,0,-0.03572727
302,4.581856,5.539833,37.23885,9.995636,10.40633,635.324,12.5708,1.730273,1.990061,0.9296667,0.1041894,0.2272727,0.3285606,0.1651136,0.2924924,0.2213939,0.07002273,-0.4107879,0.05559091,0.02068939,0.02614394,-0.02191667,0.002878788,0.1129091,0.1047045,-0.01389394,-0.005939394,0,0.001151515,0,0.009,0,0,0,-0.05756061
302.5,4.661364,5.493856,34.24258,10.32722,9.870258,612.6784,18.33311,1.94572,2.366318,0.8154848,0.3729015,0.250947,0.2128333,0.2923939,0.4244924,0.1839545,-0.005977273,-0.6760985,0.06889394,0.0260303,0.06904545,0.03253788,0.08319697,0.07134848,0.09783333,0.004606061,0,-0.002242424,-0.004848485,0,0.028,0,0.002606061,0,-0.03572727
303,4.800561,5.006924,31.58225,11.18811,9.199189,575.8744,25.77453,2.160159,2.066871,0.684697,0.6690379,0.3090758,0.1459318,0.4407273,0.2961364,0.1114545,0.0575303,-0.394803,0.0714697,0.007636364,0.02810606,0.1003333,0.1874924,0.002909091,0.04797727,-0.000439394,0,-0.000386364,-0.008484848,0,0.067,0,0.000522727,0,-0.001780303
303.5,4.714871,5.303295,27.62236,12.40266,8.117348,525.1779,37.77728,2.203962,1.414114,0.8465682,0.8738333,0.3123864,0.2218182,0.4360076,0.1246818,0.2869773,0.1092955,-0.01410606,0.03447727,-0.03833333,0.02018939,0.1145379,0.2042045,0.006818182,0.01961364,0.006924242,0,0.01554545,0.007969697,-0.002,0.072,0,-0.01561364,0,-0.000106061
304,4.278348,5.416727,24.70048,14.35334,7.030136,472.8455,54.23005,2.243114,1.181159,1.172811,0.9642197,0.4343106,0.346197,0.453803,0.06054545,0.5039697,0.1637955,0.245697,-0.01537879,-0.02842424,0.09863636,0.06123485,0.1448561,-0.006060606,0.03439394,0.03803788,0,0.02974242,0.03789394,-0.000356061,0.067,0,-0.03443939,0.007515152,-0.03218182
