,250,260,270,280,290,300,310,320,330,340,350,360,370,380,390,400,410,420,430,440,450,460,470,480,490,500,510,520,530,540,550,560,570,580,590
300,4.961,5.199,47.524,10.271,19.172,695.833,6.045,2.191,1.283,1.323,1.12,0.124,0.897,0.001,0.294,0.566,3.10E-18,-5.93E-19,0,0,-5.27E-19,2.01E-20,0.169,0.147,0.001,0,-4.18E-19,0,-4.57E-20,0,0,-1.22E-19,0,-1.59E-18,-3.73E-20
300.5,4.605364,4.487121,45.45953,9.231924,16.52998,692.6249,6.712879,2.223023,1.541924,1.226576,0.7721515,0.3474773,0.4480455,0.10725,0.756803,0.4223258,0.1815379,0.04186364,0,0,0.02737879,-0.05514394,0.08596212,0.02892424,0.02819697,0,-0.006477273,-0.006545455,0.009810606,0,-0.002666667,-0.05605303,0,0.1412273,0.007909091
301,4.194273,4.560455,41.93911,9.145061,13.99808,696.5003,8.576674,2.169674,1.573962,1.475871,0.5703939,0.4561818,0.1638636,0.426447,0.9467803,0.2622121,0.2232121,0.1049015,-0.05163636,0,0.1189773,-0.08201515,0.06161364,0.007272727,0.03284091,0,-0.02590909,0.007363636,0.02112121,0,-0.007484848,-0.1539697,0,0.2058182,0.03163636
301.5,4.007227,5.40597,37.54933,9.686871,11.13827,700.4366,12.3353,2.174803,1.298886,1.881371,0.4721212,0.4191894,0.1154242,0.7041136,0.6324242,0.1152803,0.1378939,0.1650682,0.05809091,-0.002424242,0.1440455,-0.07868182,0.05989394,0.03809091,0.02889394,0,-0.03725758,0.02290909,0.04172727,0,0.02379545,-0.2194621,0,0.1452273,0.0509697
302,4.231553,6.400083,34.54834,10.5437,9.356773,703.7958,15.21807,2.142902,0.9665303,2.243129,0.4365,0.2881439,0.2086061,0.8744091,0.2841818,0.08862879,0.03559091,0.1394848,0.2050303,-0.01333333,0.2202273,-0.008727273,0.03681061,0.1181591,0.02969697,0,-0.02501515,0.05481818,0.02131061,0,0.06651515,-0.1299394,0,0.04609091,0.03163636
302.5,4.345871,6.686439,33.24466,11.62159,8.838856,682.221,20.57463,2.044591,0.9061667,2.039758,0.6436742,0.3771591,0.2673333,0.708447,0.1981212,0.2317424,-0.01152273,0.1025152,0.3951136,0.0312803,0.3530455,0.06891667,0.0342803,0.1131136,0.06619697,0,-0.03334091,0.05890909,-0.02031061,0,0.08801515,-0.08207576,-0.002666667,-0.03418182,0.005242424
303,4.14547,6.474894,32.17737,13.17461,9.298636,639.6876,27.6298,1.982212,1.402205,1.359364,0.8989242,0.3870758,0.2314924,0.4790227,0.5720227,0.3824015,-0.01637121,0.05384091,0.3398864,0.09028788,0.4638864,0.1045909,0.06277273,0.08375,0.1071818,0,-0.05348485,0.05481818,-0.0605,0,0.05018182,0.004386364,-0.000515152,0,-0.007545455
303.5,4.317515,6.310061,30.20327,14.54838,8.683682,576.1282,40.60636,2.20928,2.081621,0.8531742,1.006295,0.4138106,0.1738409,0.3646515,0.6131212,0.3103333,0.03168182,0.03882576,0.3313258,0.1135758,0.301197,0.063,0.04287879,0.001954545,0.1220758,0,-0.06324242,0.01848485,-0.04234848,-0.01187879,-0.00705303,0.2920985,0.01595455,0.002848485,0.01595455
304,5.032538,6.487576,27.06465,15.70047,8.059674,516.8663,57.64839,2.545182,2.229371,0.98225,0.8906742,0.3674167,0.1447955,0.4391515,0.4302045,0.3117121,0.1188485,0.006825758,0.2641364,0.04466667,0.09061364,0.009568182,0.07336364,-0.01261364,0.07779545,0,-0.03177273,-0.005295455,-0.01283333,0.02384848,0.007719697,0.732197,0.03515152,0.00055303,0.03515152
304.5,5.680386,6.583773,23.39957,17.72745,7.709932,451.7878,82.53726,2.689545,1.793811,1.688508,0.8979015,0.5868712,0.1576515,0.4012955,0.3246212,0.4756364,0.1907121,-0.02533333,0.2669773,-0.03081061,-0.1458788,-0.00480303,0.1431515,-0.02015909,0.03510606,-0.05412121,-0.00219697,0.03102273,0.009575758,0.04165909,0.07281818,0.875803,0.03748485,-0.01704545,0.04542424
305,5.407879,6.583258,20.63629,20.36662,7.506129,389.9302,116.3683,2.536576,1.391538,2.201326,0.9759545,0.6530833,0.2105,0.3165303,0.4387652,0.7244924,0.1654773,0.02675,0.1037197,-0.009856061,0.1870455,0.01887121,0.2231364,0.006121212,0.01862121,0.06088636,0.005939394,0.09965152,0,0.03893939,0.1173182,0.538053,0.01881818,-0.03756061,0.009886364
305.5,4.736561,6.353098,18.51272,23.28736,6.826659,321.2614,158.9127,2.332758,1.361667,2.182523,0.9484242,0.2944621,0.276053,0.1878485,0.5458788,0.5083636,0.09805303,0.1186364,0.03527273,0.05507576,0.5751818,0.02777273,0.153803,-0.002242424,0.02969697,0.2343939,-0.008909091,0.1736136,0,-0.02256061,0.07281818,0.1177652,0.001287879,-0.04836364,-0.03443939
306,4.332856,6.081432,17.93961,25.41495,6.459477,261.7742,221.5646,2.582826,1.323432,1.899273,0.745553,-0.1960985,0.3805379,0.1129773,0.4478864,0.2802121,0.04186364,0.1911364,0.006727273,0.07595455,0.8802803,0.04333333,0.06985606,-0.006386364,0.01690909,0.3904924,-0.001795455,0.1584318,-0.008545455,-0.03381818,0.01820455,-0.0609697,-0.003515152,-0.01077273,-0.06107576
