,250,260,270,280,290,300,310,320,330,340,350,360,370,380,390,400,410,420,430,440,450,460,470,480,490,500,510,520,530,540,550,560,570,580,590
300,4.912,5.833,41.065,3.551,18.672,666.741,6.267,1.102,1.267,1.311,0.573,0.495,-7.12E-18,-5.06E-18,0.29,7.71E-19,0,1.55E-18,0.688,0.159,0.165,0,-1.77E-18,-3.42E-18,0.001,0,0,0,-0.001,-1.083,0,5.49E-19,0,0,0.001
300.5,4.316765,5.455803,42.69139,6.292402,15.18942,692.0794,7.173833,1.655311,1.344159,0.963553,0.564053,0.5163939,0.1393333,0.3603864,0.2154394,0.08028788,-0.002909091,0.03090152,0.2595455,0.03595455,0.2068636,-0.007090909,0.1983788,-0.261197,0.06079545,0,0.006545455,0,-0.02664394,-0.00180303,0,-0.04666667,0,0,0.02764394
301,4.280356,5.598235,43.0428,8.194076,12.9321,716.2541,8.156348,2.014818,1.130939,0.7733864,0.6731439,0.5476818,0.1035152,0.4780152,0.2490682,0.1439394,-0.000545455,0.03075758,0.08009848,-0.000477273,0.2612955,0.007977273,0.2221439,-0.203803,0.0542803,0,-0.007363636,0,-0.02361364,0.3545303,0,-0.06151515,0,0,0.02068939
301.5,4.185409,5.955189,41.10864,9.2515,11.52036,731.9018,10.36002,2.003773,0.9148409,0.8207652,0.8276136,0.4341667,0.08117424,0.5515682,0.3420909,0.1371667,0.01447727,0.01950758,0.07115909,0.03802273,0.2310606,0.03190909,0.1659848,0.008871212,0.01105303,0,-0.02721212,0,-0.004780303,0.07860606,-0.002666667,-0.03818182,0,0,-0.02869697
302,4.12125,5.833955,39.98469,10.00818,10.50264,738.8707,12.65498,1.869295,0.9086591,0.940197,0.9533333,0.3008333,0.1352424,0.7693939,0.4047803,0.0749697,0.03772727,0.05552273,0.1024015,0.08509091,0.1345227,0.05140909,0.1464394,0.07300758,-0.009878788,0,-0.04706818,0.04060606,0.00430303,-0.276447,-0.000454546,-0.009545455,0,0,-0.07557576
302.5,3.692924,5.427455,36.86758,11.49202,9.093348,724.1276,18.86638,1.856205,1.116053,1.10703,1.012121,0.2772197,0.2485379,0.8885227,0.4058409,0.1136061,0.05815909,0.1315682,0.1981591,0.06168182,0.06309091,0.02954545,0.1627424,0.009075758,0,0,-0.04281818,-0.04568182,0,-0.265697,-0.01605303,0.008484848,0,0,-0.07683333
303,3.720121,5.225129,34.25098,13.07852,8.286371,674.7721,26.66111,2.063098,1.44422,1.003712,1.082826,0.4125606,0.1610379,0.838197,0.4387045,0.2094394,0.05872727,0.1770455,0.3370076,0.01775,0.0895,0.007484848,0.1015,0.02166667,0.009878788,0,-0.03671212,-0.1827273,0,-0.0782803,0.09881061,0,0,0,-0.03859091
303.5,4.008492,5.083644,30.37445,14.16039,7.807689,599.6332,38.78724,2.334924,1.709008,0.6619697,1.045576,0.3291288,0.1392652,0.7415303,0.3971136,0.2727273,0.03373485,0.1334621,0.3619697,0.03006818,0.05247727,0.007090909,0.06348485,0.04437879,-0.01111364,0,-0.02463636,-0.2943939,0,0.0170303,0.1492727,0,0,0,-0.002659091
304,4.923841,5.459106,27.32479,15.20621,7.882189,524.2003,55.66654,2.482091,1.828492,0.4404015,0.8585,0.1214167,0.2052652,0.740553,0.3378485,0.1738712,0.02611364,0.1112576,0.2412727,0.08977273,0.08527273,0.03131818,0.04020455,0.02754545,-0.04445455,0,-0.01561364,-0.1827273,0,-0.01965152,0.1241061,0,0,0,6.06E-05
