,250,260,270,280,290,300,310,320,330,340,350,360,370,380,390,400,410,420,430,440,450,460,470,480,490,500,510,520,530,540,550,560,570,580,590
300,4.955,6.086,44.099,7.929,18.22,562.332,6.217,2.327,1.239,1.296,1.139,0.244,0.001,0.489,0.001,-1.64E-18,0,7.56E-19,0.342,-0.159,1.52E-18,-1.81E-18,1.95E-18,0,1.41E-19,-0.15,0,-0.144,-2.30E-18,1.05,0.177,-1.503,0,-4.32E-19,-4.38E-19
300.5,4.332561,5.379477,45.24102,7.7415,15.5363,581.7602,6.06853,1.487295,0.8444091,1.067894,0.7734091,0.2658636,0.1720833,0.3184394,0.1512197,0.1526742,0,-0.01127273,0.1034015,-0.06031818,0.04157576,0.05157576,0.1167348,-0.00230303,0.04101515,-0.03629545,0,-0.04363636,-0.1095227,0.3022727,0.05095455,-0.4028788,0,-0.03646212,-0.044
301,4.18297,5.143318,44.82158,8.673182,12.53995,599.4947,6.532697,1.268606,0.7090152,0.7318636,0.5236515,0.4236818,0.3074015,0.3807424,0.2864167,0.1818788,0,-0.01376515,0.004204545,0.02479545,0.03733333,0.04969697,0.1352879,-0.000439394,0.07193939,0.0355,0,-0.004515152,-0.1090606,-0.05568182,-0.009386364,0.1407955,0,-0.1350076,-0.058
301.5,4.313477,5.565061,43.46388,10.10797,10.04562,610.5932,8.723758,1.619,1.020129,0.5504318,0.4625985,0.5190909,0.3573106,0.5263864,0.4763409,0.2106894,0,0.05171212,0.04210606,0.07260606,0.007636364,0.07740909,0.06733333,0.01377273,0.07839394,0.0534697,-0.006545455,0.03940152,-0.05526515,-0.06363636,-0.01072727,0.1875,0,-0.1995758,-0.036
302,5.082682,5.864462,41.9097,10.55348,9.280712,615.122,11.57433,2.009197,1.57147,0.6312576,0.6730379,0.4485833,0.2482727,0.6711591,0.5102197,0.3001061,-0.007757576,0.09475758,0.1022197,0.1049773,-0.006787879,0.0502197,0.007507576,0.03033333,0.04527273,0.02136364,0.007363636,0.07099242,-0.02163636,0,0,0.1177197,0,-0.09689394,-0.009
302.5,5.800598,6.138644,38.60961,10.84486,9.002159,597.4116,18.38541,2.059227,1.946697,0.5882121,1.007136,0.4126136,0.1561439,0.5568788,0.5213258,0.4972727,0.005878788,0.1810455,0.1270682,0.08031818,-0.007515152,-0.1501591,-0.02915909,0.03233333,0.005863636,0.01384091,0.02721212,0.1020758,-0.03918939,0.008060606,0,0.007704545,-0.008,0.00644697,0.005272727
303,6.71072,6.352121,33.58395,12.33024,8.506417,549.6199,26.62745,1.857758,1.779121,0.3047348,1.10647,0.4846439,0.1265076,0.3676742,0.3377424,0.4866212,0.03435606,0.1976439,0.09781061,0.0425,-0.01875758,-0.4136136,0.01082576,0.01622727,-0.03187879,0.009454545,0.04706818,0.06119697,-0.01569697,0.001659091,0,-0.1324091,0.009,0.04999242,-0.000507576
303.5,7.639568,6.581515,28.71879,14.18973,7.398106,483.7974,39.12174,1.952773,1.25,0.32675,0.7260455,0.4850076,0.1513409,0.2113485,0.2554773,0.4163864,0.05589394,0.1935909,0.04360606,0.02779545,0.03715909,-0.4170455,0.07909091,0.001106061,-0.03515152,0.05628788,0.04281818,0.03912879,0.01404545,-0.05434091,0.002666667,-0.178803,0.036,0.004166667,0.01629545
304,8.213583,6.57547,25.29948,15.51432,6.873417,426.8681,53.66542,2.452545,0.9817576,0.6683939,0.3250379,0.3182121,0.1870379,0.3161288,0.1426288,0.3893182,0.06064394,0.06591667,-0.001522727,0.02131061,0.1741667,-0.1590682,0.1463182,-0.003030303,-0.02181818,0.07016667,0.03671212,-0.01685606,0.04166667,-0.09481061,0.000515152,-0.08134091,0.058,-0.00319697,0.03586364
