,250,260,270,280,290,300,310,320,330,340,350,360,370,380,390,400,410,420,430,440,450,460,470,480,490,500,510,520,530,540,550,560,570,580,590
300,4.698,6.458,44.459,10.875,18.674,655.657,6.407,2.354,1.423,0.332,0.001,0.49,0.444,0.511,0.285,0.294,-7.43E-19,-1.86E-18,-0.168,0.324,0,0.001,-1.67E-19,0,0,0.001,1.66E-18,0.141,0,0.124,0.172,-0.37,0,8.59E-19,-2.16E-19
300.5,4.666447,5.241462,47.90071,10.49289,16.75053,679.6963,7.501538,1.519909,1.032644,1.095242,0.3933788,0.4161667,0.2724773,0.2959394,0.1557424,0.3250758,0.05556061,0.1012879,-0.04836364,0.1030076,0,0.09515909,0.001143939,0,0,0.0389697,-0.03637879,0.1142879,0,-0.02423485,0.08675758,-0.1065152,0,-0.04069697,-0.01902273
301,4.797,4.944652,47.97106,10.53693,15.21551,705.9004,8.913826,1.360295,0.7288409,1.348061,0.5231818,0.4625606,0.2358939,0.2139318,0.1222045,0.3498333,0.1402652,0.09122727,0.008909091,0.02944697,0,0.1008258,0.04883333,0,0,0.03299242,-0.03866667,0.2206894,0,-0.1014848,0.06118182,0.01962121,0,-0.05996212,-0.02871212
301.5,4.957462,5.126462,44.87923,11.4272,13.56959,722.3497,12.02629,1.631636,0.7113561,1.272705,0.6018106,0.606447,0.3371894,0.2088258,0.2208182,0.2823939,0.187697,0.08884091,0.0130303,0.0397197,-0.03054545,0.04105303,0.1047727,0,0,-0.007083333,6.82E-05,0.3253636,0,-0.08428788,0.06454545,0.02242424,0,-0.06323485,-0.04624242
302,4.884538,6.077061,42.31548,12.05127,11.79788,727.1009,14.80658,1.852697,1.039644,1.184212,0.7173939,0.6672424,0.4155379,0.179697,0.3088561,0.1815909,0.1398939,0.1355606,0.01067424,0.03374242,0.03436364,-0.001757576,0.1616818,0,0,-0.036,0.03293939,0.1743409,0,-0.04626515,0.03763636,0,0,-0.09336364,-0.05134091
302.5,4.776818,6.844902,39.8877,12.2813,10.20839,701.9871,21.0998,1.952348,1.454053,1.145758,0.7901591,0.4481818,0.4610152,0.08428788,0.5188485,0.1050455,0.04674242,0.1860152,-0.02843182,-0.01570455,0.142303,-0.002242424,0.09726515,0,-0.003636364,-0.02728788,-0.06819697,0.02312121,0,-0.01568182,0.01045455,0,0.005333333,-0.1088939,-0.05314394
303,4.689939,7.648924,37.05596,12.21213,9.331894,658.3382,28.03048,1.968689,1.59072,0.9788561,0.7005758,0.2588333,0.4100606,-0.006931818,0.6745152,0.1120985,-0.01361364,0.1114091,-0.08310606,-0.00955303,0.215697,-0.01444697,0.03004545,0,-0.00069697,-0.02410606,0.1409015,-0.05609091,0,-0.01240909,-0.01589394,-0.007515152,0.008121212,-0.1009621,-0.02860606
303.5,4.893826,7.300689,33.32454,12.99652,8.705182,594.7519,38.85838,1.962758,1.473439,0.4814924,0.5301667,0.2575833,0.3828712,-0.07194697,0.7103258,0.1315833,0.000234849,0.02179545,-0.1234394,0.103,0.1159773,-0.0215303,-0.02363636,0,0.02175,-0.03206061,0.5226136,0.0130303,0,0.01198485,-0.03545455,0.01693939,-0.03988636,-0.04065909,-0.005318182
304,4.968152,6.910652,29.8232,14.89594,8.358038,531.5156,53.96728,1.849667,1.421636,0.4275606,0.33175,0.3939621,0.4070227,-0.02008333,0.4881212,0.1572727,0.03463636,-0.02357576,-0.05780303,0.2211818,0.000575758,0.003643939,0,0,0.04790909,0.004340909,0.8567121,-0.007295455,0,0.01684091,-0.05712121,0.02427273,-0.1022121,-0.002022727,0.007659091
304.5,4.830523,6.550402,25.6754,17.43927,7.5935,462.4373,79.07521,2.196841,1.449258,0.6357424,0.4316136,0.3730606,0.4262197,0.1991288,0.3298409,0.1493333,0.07319697,-0.009090909,0.0287803,0.2537424,-0.05016667,0.1200303,0,0,0.04925758,0.05983333,0.5856364,-0.02475758,0,0.01143182,-0.03545455,0.007939394,-0.1263788,0.008424242,-0.01629545
305,4.89397,6.860371,23.76533,20.19132,7.226871,396.2964,114.6214,2.48297,1.4915,1.052242,0.7745606,0.1715758,0.4294773,0.4997879,0.1741364,0.1463864,0.00725,-0.001833333,0.1098333,0.1519091,-0.004090909,0.2037197,0,0,0.0324697,0.07169697,0.1781818,-0.04617424,0,-0.005151515,-0.008863636,-0.01828788,-0.06954545,0,-0.03586364
305.5,5.262871,6.601371,22.41303,22.89414,6.701886,327.8512,156.9733,2.753674,1.80478,1.282136,1.016841,0.1999167,0.4790758,0.6063788,0.1531742,0.1665455,-0.07790909,0.04575,0.1023333,0.04075,-0.007416667,0.2007121,0,0,-0.01575758,0.008598485,-0.08286364,-0.05345455,0,0,0.005212121,0.01075758,-0.005280303,0.06715152,-0.03819697
306,6.097189,6.533992,21.4398,26.0635,6.605682,265.4982,218.5721,2.768848,2.446258,1.770136,1.008189,0.1868333,0.5842576,0.4739848,0.2980985,0.2002273,-0.07939394,0.1270909,0.07925,-0.04968182,0.007212121,0.07399242,0,0,0.01199242,-0.0337803,0.01215909,-0.06515909,0,0,-0.000515152,0.04412879,0.02225,-0.07554545,-0.01915909
306.5,6.378258,6.915894,19.21987,30.51342,6.44278,207.1116,286.3887,3.513848,2.776341,1.735114,1.157015,0.1143333,0.5560606,0.1822121,0.6456894,0.1729091,0.05531818,0.1621667,0.02654545,-0.001628788,0.06422727,0.02333333,0,-0.02569697,0.05672727,-0.01866667,0.01781818,-0.06862879,0,0,0.005530303,0.03756061,-0.03954545,-0.3021818,-0.001295455
307,6.564114,7.716515,17.56302,36.45819,6.66728,154.6079,374.7348,4.243621,2.587371,1.503985,1.380955,0.05634091,0.3457121,0.2012273,0.7572727,0.1331742,0.1320076,0.1273485,0.004787879,-0.03878788,0.1213939,0.032,0,0.02890909,0.1235379,0.01465152,0.01981061,-0.05979545,-0.00430303,0,0.04336364,-0.03769697,-0.1015,-0.4868485,0.003575758
307.5,6.220742,7.681886,16.29864,42.36422,6.798417,115.91,455.8251,4.774053,2.449235,1.10353,1.430076,0.2563182,0.2470833,0.364447,0.5395076,0.1969545,0.111553,0.1240606,-0.02533333,-0.1259697,0.09760606,0.08921212,-0.007939394,0.1021818,0.0922803,0.007893939,0.05257576,-0.03259091,0.004840909,0.005818182,0.08834848,-0.07824242,-0.1179091,-0.3021818,0
308,5.956636,7.254955,14.91251,46.15401,6.720841,85.7068,544.5942,4.998886,2.623758,1.042038,0.9149621,0.5131591,0.2681591,0.5997955,0.4074545,0.265197,0.01468182,0.1862121,0.01692424,-0.2575303,0.05256818,0.08315909,0.008931818,0.2014394,0.05725,-0.003030303,0.04845455,-0.003636364,0.01936364,-0.006545455,0.1102121,-0.09103788,-0.07793182,-0.07554545,0
